baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	description
ENSMUSG00000015850	7.97683476590392	0.322893236383038	0.581125522744878	0.555634236916475	0.57846092158187	0.877876370086145	Adamtsl4	ADAMTS-like 4 [Source:MGI Symbol;Acc:MGI:2389008]
ENSMUSG00000003549	49.3965059766329	0.139214242479697	0.250566031456807	0.555599023819378	0.578484998937957	0.877876370086145	Ercc1	excision repair cross-complementing rodent repair deficiency, complementation group 1 [Source:MGI Symbol;Acc:MGI:95412]
ENSMUSG00000022387	97.7460896485457	0.0969366661008279	0.174504552895347	0.555496487011213	0.578555112330923	0.877876370086145	Brd1	bromodomain containing 1 [Source:MGI Symbol;Acc:MGI:1924161]
ENSMUSG00000017428	269.827432184275	0.0830780975403187	0.14960348204291	0.555321951105989	0.578674466994551	0.877913695219341	Psmd11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11 [Source:MGI Symbol;Acc:MGI:1916327]
ENSMUSG00000032410	30.4949006913624	-0.175805798177656	0.316690286555342	-0.555134797754316	0.578802462828442	0.877964115603392	Xrn1	5'-3' exoribonuclease 1 [Source:MGI Symbol;Acc:MGI:891964]
ENSMUSG00000057329	128.777448636419	0.0968855358781378	0.175611773939398	0.551702962191885	0.581151880142629	0.877997337842248	Bcl2	B cell leukemia/lymphoma 2 [Source:MGI Symbol;Acc:MGI:88138]
ENSMUSG00000026659	31.1042709111694	0.187200240050981	0.338772349847827	0.552584176763746	0.580548179460703	0.877997337842248	Dusp12	dual specificity phosphatase 12 [Source:MGI Symbol;Acc:MGI:1890614]
ENSMUSG00000038855	129.607213418774	-0.0996606893372092	0.180147424770465	-0.553217396608318	0.58011455595317	0.877997337842248	Itpkb	inositol 1,4,5-trisphosphate 3-kinase B [Source:MGI Symbol;Acc:MGI:109235]
ENSMUSG00000037318	131.902190914153	0.0784269892371788	0.142019102266146	0.552228453678051	0.580791842151508	0.877997337842248	Traf3ip3	TRAF3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:2441706]
ENSMUSG00000027215	61.5735660583645	-0.115602169184428	0.208843288151307	-0.553535477284164	0.579896794338849	0.877997337842248	Cd82	CD82 antigen [Source:MGI Symbol;Acc:MGI:104651]
ENSMUSG00000027263	68.204315569929	-0.15528742345873	0.281257906977858	-0.552117539120261	0.580867826037644	0.877997337842248	Tubgcp4	tubulin, gamma complex associated protein 4 [Source:MGI Symbol;Acc:MGI:1196293]
ENSMUSG00000063663	27.3515008063688	-0.168980871825422	0.305514366318602	-0.55310286668877	0.580192973810721	0.877997337842248	Brwd3	bromodomain and WD repeat domain containing 3 [Source:MGI Symbol;Acc:MGI:3029414]
ENSMUSG00000027552	17.7081319382064	-0.231182550277176	0.419435566071662	-0.551175362743744	0.581513467418394	0.877997337842248	E2f5	E2F transcription factor 5 [Source:MGI Symbol;Acc:MGI:105091]
ENSMUSG00000044468	61.9088494729689	0.169526509082741	0.30603678335811	0.553941611928291	0.579618805713984	0.877997337842248	Fam46c	family with sequence similarity 46, member C [Source:MGI Symbol;Acc:MGI:1921895]
ENSMUSG00000048458	11.0367379570494	-0.255995614713813	0.464172280864783	-0.551509914027777	0.581284172397565	0.877997337842248	Fam212b	family with sequence similarity 212, member B [Source:MGI Symbol;Acc:MGI:1923497]
ENSMUSG00000048997	10.5637016094138	0.257461862531556	0.466643836287681	0.551730983054993	0.581132679146064	0.877997337842248	Atxn7l2	ataxin 7-like 2 [Source:MGI Symbol;Acc:MGI:1919772]
ENSMUSG00000052407	10.4912541981109	-0.27689530991953	0.501440440721528	-0.552199797689039	0.580811472973641	0.877997337842248	Ccdc171	coiled-coil domain containing 171 [Source:MGI Symbol;Acc:MGI:1922152]
ENSMUSG00000025825	28.2846309822462	0.165820572430488	0.29988097180389	0.552954632076249	0.580294476418065	0.877997337842248	Iscu	IscU iron-sulfur cluster scaffold homolog (E. coli) [Source:MGI Symbol;Acc:MGI:1913633]
ENSMUSG00000023707	23.1083540109924	0.206611221002314	0.373253893233006	0.553540699100855	0.579893219744123	0.877997337842248	Ogfod2	2-oxoglutarate and iron-dependent oxygenase domain containing 2 [Source:MGI Symbol;Acc:MGI:1913877]
ENSMUSG00000038507	10.1790940353955	0.252553823331997	0.457805024167464	0.551662410851159	0.5811796680405	0.877997337842248	Parp12	poly (ADP-ribose) polymerase family, member 12 [Source:MGI Symbol;Acc:MGI:2143990]
ENSMUSG00000072653	26.8045143908846	0.173518599914331	0.313951578234755	0.552692236458783	0.580474170368034	0.877997337842248	Zfp783	zinc finger protein 783 [Source:MGI Symbol;Acc:MGI:3040704]
ENSMUSG00000091474	14.7301108034711	0.24266308412962	0.440177686882557	0.551284382105367	0.581438742997605	0.877997337842248	2610021A01Rik	RIKEN cDNA 2610021A01 gene [Source:MGI Symbol;Acc:MGI:1922662]
ENSMUSG00000030966	31.662215458648	-0.149050550677782	0.270025603105764	-0.551986733715032	0.580957442463615	0.877997337842248	Trim21	tripartite motif-containing 21 [Source:MGI Symbol;Acc:MGI:106657]
ENSMUSG00000037049	20.2692569658345	-0.201086332989978	0.363840689755012	-0.552676868344156	0.580484695579007	0.877997337842248	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal [Source:MGI Symbol;Acc:MGI:98325]
ENSMUSG00000031068	47.8249779526767	-0.173414320128266	0.313166551193592	-0.553744706985215	0.579753574230396	0.877997337842248	Glrx3	glutaredoxin 3 [Source:MGI Symbol;Acc:MGI:1353653]
ENSMUSG00000019864	16.6445777799399	-0.240389261628597	0.433339389029171	-0.554736697642813	0.579074771245682	0.877997337842248	Rtn4ip1	reticulon 4 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2178759]
ENSMUSG00000019971	17.0159064482446	-0.266281601648336	0.480845974300798	-0.55377733386567	0.579731242255219	0.877997337842248	Cep290	centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917]
ENSMUSG00000038206	37.1994640738778	-0.171099945696202	0.310472240375702	-0.551095793585779	0.581568008815291	0.877997337842248	Fbxo8	F-box protein 8 [Source:MGI Symbol;Acc:MGI:1354696]
ENSMUSG00000018846	73.9074796084572	0.119532296051397	0.216289791278206	0.552648811323909	0.580503911312898	0.877997337842248	Pank3	pantothenate kinase 3 [Source:MGI Symbol;Acc:MGI:2387464]
ENSMUSG00000050891	20.797876895173	0.223839344152533	0.406197979670739	0.551059718056636	0.581592737900093	0.877997337842248	Tatdn1	TatD DNase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916944]
ENSMUSG00000006378	40.2364856322186	0.183628172320996	0.333361777817709	0.550837512095968	0.58174506667233	0.877997337842248	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase) [Source:MGI Symbol;Acc:MGI:1349389]
ENSMUSG00000022771	43.2382166168261	0.124969785337312	0.225782477431711	0.553496386251273	0.579923554434423	0.877997337842248	Ppil2	peptidylprolyl isomerase (cyclophilin)-like 2 [Source:MGI Symbol;Acc:MGI:2447857]
ENSMUSG00000008976	59.3277119491501	-0.137043447352369	0.247380987879249	-0.553977282277093	0.579594393272708	0.877997337842248	Gabpa	GA repeat binding protein, alpha [Source:MGI Symbol;Acc:MGI:95610]
ENSMUSG00000024201	21.4022947259764	-0.20439496069761	0.370137536103907	-0.552213544319458	0.580802055788023	0.877997337842248	Kdm4b	lysine (K)-specific demethylase 4B [Source:MGI Symbol;Acc:MGI:2442355]
ENSMUSG00000047989	36.2055910247071	-0.197823955721247	0.357471094447132	-0.553398467160551	0.579990588313726	0.877997337842248	Ino80c	INO80 complex subunit C [Source:MGI Symbol;Acc:MGI:2443014]
ENSMUSG00000003778	130.439906544049	0.0962633439507135	0.174766021661527	0.550812698232318	0.581762078468814	0.877997337842248	Brd8	bromodomain containing 8 [Source:MGI Symbol;Acc:MGI:1925906]
ENSMUSG00000005656	110.770106380446	0.101789051638414	0.185013825415514	0.550169974648169	0.582202795504354	0.878519364877498	Snx6	sorting nexin 6 [Source:MGI Symbol;Acc:MGI:1919433]
ENSMUSG00000025505	40.1191191170582	0.165088622952281	0.300274031492618	0.549793207663178	0.582461217964277	0.878766191896926	Tmem80	transmembrane protein 80 [Source:MGI Symbol;Acc:MGI:1918698]
ENSMUSG00000059669	32.7869648985024	-0.179341298480808	0.326354544727648	-0.549529036375067	0.58264244356757	0.878896489686345	Taf1b	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B [Source:MGI Symbol;Acc:MGI:109577]
ENSMUSG00000027639	401.567544247915	0.0847455571661028	0.154399553075945	0.548871777656108	0.583093447392557	0.879062583336964	Samhd1	SAM domain and HD domain, 1 [Source:MGI Symbol;Acc:MGI:1927468]
ENSMUSG00000029246	144.354145477245	-0.127714793644682	0.23258587510351	-0.549108124420038	0.582931250054859	0.879062583336964	Ppat	phosphoribosyl pyrophosphate amidotransferase [Source:MGI Symbol;Acc:MGI:2387203]
ENSMUSG00000064262	156.029040408773	-0.0717998633139307	0.130815700721551	-0.548862735267237	0.583099653317117	0.879062583336964	Gimap8	GTPase, IMAP family member 8 [Source:MGI Symbol;Acc:MGI:2685303]
ENSMUSG00000022571	51.7190147613901	-0.144505234008478	0.263303849052065	-0.548815501667446	0.583132070932432	0.879062583336964	Pycrl	pyrroline-5-carboxylate reductase-like [Source:MGI Symbol;Acc:MGI:1913444]
ENSMUSG00000013155	19.9343845967347	-0.219932222503272	0.401041763107074	-0.548402293066301	0.583415702283182	0.879347076891766	Enkd1	enkurin domain containing 1 [Source:MGI Symbol;Acc:MGI:2142593]
ENSMUSG00000048039	73.2165106116734	0.116135941499903	0.212107177382729	0.547534236855858	0.584011755818161	0.879387114847272	Isg20l2	interferon stimulated exonuclease gene 20-like 2 [Source:MGI Symbol;Acc:MGI:2140076]
ENSMUSG00000029657	288.697534400647	0.0955772965252049	0.174529130834013	0.547629476342858	0.583946345478978	0.879387114847272	Hsph1	heat shock 105kDa/110kDa protein 1 [Source:MGI Symbol;Acc:MGI:105053]
ENSMUSG00000036721	13.2350669050598	-0.278992191077584	0.509157143430414	-0.547949085419664	0.583726863372384	0.879387114847272	Zscan12	zinc finger and SCAN domain containing 12 [Source:MGI Symbol;Acc:MGI:1099444]
ENSMUSG00000074661	27.7520381833344	0.150974217856188	0.275719206918599	0.547565109966244	0.583990551837822	0.879387114847272	NA	NA
ENSMUSG00000020572	111.360331440967	-0.138243223146287	0.252315797849942	-0.547897612136454	0.583762208535325	0.879387114847272	Nampt	nicotinamide phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1929865]
ENSMUSG00000059883	35.7927001393946	0.198742613798861	0.362803690397811	0.547796560671534	0.583831600451059	0.879387114847272	Irak4	interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]
ENSMUSG00000028114	47.9188576368681	0.154086825815844	0.281644406208493	0.547097057208296	0.584312053914712	0.879506286763577	Mettl14	methyltransferase like 14 [Source:MGI Symbol;Acc:MGI:2442926]
ENSMUSG00000056228	20.3967836074823	0.195323108071418	0.357077738924258	0.547004438472848	0.584375682818843	0.879506286763577	Cars2	cysteinyl-tRNA synthetase 2 (mitochondrial)(putative) [Source:MGI Symbol;Acc:MGI:1919191]
ENSMUSG00000021772	30.1756493168507	-0.17271873043665	0.315731790448178	-0.547042571137604	0.58434948535654	0.879506286763577	Nkiras1	NFKB inhibitor interacting Ras-like protein 1 [Source:MGI Symbol;Acc:MGI:1916971]
ENSMUSG00000026020	663.648131130333	-0.0624098834818355	0.114321210408954	-0.545916923540092	0.585123044666494	0.880488063802999	Nop58	NOP58 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1933184]
ENSMUSG00000031729	137.025788577765	0.0929863252563207	0.170489752476194	0.545407122162985	0.585473543126012	0.880729400399822	Ist1	increased sodium tolerance 1 homolog (yeast) [Source:MGI Symbol;Acc:MGI:1919205]
ENSMUSG00000041028	224.999313859551	0.0750347523368093	0.137571936040645	0.545421940668485	0.585463353736723	0.880729400399822	Ghitm	growth hormone inducible transmembrane protein [Source:MGI Symbol;Acc:MGI:1913342]
ENSMUSG00000045932	43.314002381561	-0.139485958023835	0.255988555556623	-0.544891382821923	0.58582822323106	0.881119884453858	Ifit2	interferon-induced protein with tetratricopeptide repeats 2 [Source:MGI Symbol;Acc:MGI:99449]
ENSMUSG00000040723	122.432461047654	-0.102385314813631	0.188105217921043	-0.544298111159295	0.586236346528206	0.881205240437402	Rcsd1	RCSD domain containing 1 [Source:MGI Symbol;Acc:MGI:2676394]
ENSMUSG00000026979	139.073807191583	0.0909711917686098	0.167660498030403	0.542591682819131	0.587410966750197	0.881205240437402	Psd4	pleckstrin and Sec7 domain containing 4 [Source:MGI Symbol;Acc:MGI:2674093]
ENSMUSG00000026975	31.761883694855	0.157536753812241	0.290069568077493	0.543099901366265	0.587061020550077	0.881205240437402	Dph7	diphthamine biosynethesis 7 [Source:MGI Symbol;Acc:MGI:1914478]
ENSMUSG00000039686	60.7053406971336	0.11664638459423	0.214448405029861	0.543936825167747	0.586484946881198	0.881205240437402	Zer1	zyg-11 related, cell cycle regulator [Source:MGI Symbol;Acc:MGI:2442511]
ENSMUSG00000044627	130.507930605481	-0.111663386712711	0.205762070383099	-0.542682072088458	0.587348719969708	0.881205240437402	Swi5	SWI5 recombination repair homolog (yeast) [Source:MGI Symbol;Acc:MGI:1920181]
ENSMUSG00000031391	25.9726651577446	0.176260590144249	0.325512178593619	0.541486929631285	0.588172004175897	0.881205240437402	L1cam	L1 cell adhesion molecule [Source:MGI Symbol;Acc:MGI:96721]
ENSMUSG00000027599	89.5413510511148	0.116788108592835	0.215452495263809	0.542059670508039	0.587777400118544	0.881205240437402	Armc1	armadillo repeat containing 1 [Source:MGI Symbol;Acc:MGI:1921502]
ENSMUSG00000025791	65.3178983489004	0.157776289717261	0.290446073647257	0.543220597668945	0.58697792637418	0.881205240437402	Pgm2	phosphoglucomutase 2 [Source:MGI Symbol;Acc:MGI:97565]
ENSMUSG00000003038	15.765492096345	-0.24750784476124	0.456471690955052	-0.542219484067879	0.587667314449654	0.881205240437402	Hmgn2	high mobility group nucleosomal binding domain 2 [Source:MGI Symbol;Acc:MGI:96136]
ENSMUSG00000052419	58.2895716590179	0.118013954196021	0.21801770580386	0.541304449383542	0.58829775419183	0.881205240437402	2610001J05Rik	RIKEN cDNA 2610001J05 gene [Source:MGI Symbol;Acc:MGI:1913770]
ENSMUSG00000040613	8.32410481078436	-0.347695707177059	0.642407678189638	-0.541238405115108	0.588343269400167	0.881205240437402	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1 [Source:MGI Symbol;Acc:MGI:103298]
ENSMUSG00000030577	11.4534524984386	-0.3059535425903	0.562108954762707	-0.544295798880232	0.586237937448588	0.881205240437402	Cd22	CD22 antigen [Source:MGI Symbol;Acc:MGI:88322]
ENSMUSG00000020167	92.1210712451027	-0.116178390244375	0.213334607554674	-0.544582951524172	0.586040382757464	0.881205240437402	Tcf3	transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510]
ENSMUSG00000022089	43.632508161661	-0.135746913125135	0.250586681009139	-0.541716393618639	0.588013894559805	0.881205240437402	Bin3	bridging integrator 3 [Source:MGI Symbol;Acc:MGI:1929883]
ENSMUSG00000033589	45.7371703857336	-0.137130443744543	0.252193446721885	-0.543751019413949	0.586612818570526	0.881205240437402	Reep4	receptor accessory protein 4 [Source:MGI Symbol;Acc:MGI:1919799]
ENSMUSG00000032175	44.5027548458772	0.133021443460475	0.245201433017713	0.542498638051864	0.587475045434301	0.881205240437402	Tyk2	tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:1929470]
ENSMUSG00000013822	75.6512116702721	0.146408029892247	0.270066478223353	0.542118484513146	0.587736885681861	0.881205240437402	Elof1	elongation factor 1 homolog (ELF1, S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913376]
ENSMUSG00000034285	41.3561636632732	0.154310656701267	0.284206609415032	0.542952386008462	0.587162585880549	0.881205240437402	Nipsnap1	4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans) [Source:MGI Symbol;Acc:MGI:1278344]
ENSMUSG00000001029	101.649792831536	0.0806277954766549	0.148271683758843	0.54378417667255	0.586589998767747	0.881205240437402	Icam2	intercellular adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:96394]
ENSMUSG00000017132	101.654998231331	-0.0897520068211739	0.165670645441806	-0.541749605561237	0.587991011866959	0.881205240437402	Cyth1	cytohesin 1 [Source:MGI Symbol;Acc:MGI:1334257]
ENSMUSG00000001542	7.9046827674825	0.310963639784342	0.571592683945523	0.544030125854409	0.586420742137083	0.881205240437402	Ell2	elongation factor RNA polymerase II 2 [Source:MGI Symbol;Acc:MGI:2183438]
ENSMUSG00000015536	46.325939060888	0.175222942559249	0.323350133922543	0.541898469110339	0.587888451444581	0.881205240437402	Mocs2	molybdenum cofactor synthesis 2 [Source:MGI Symbol;Acc:MGI:1336894]
ENSMUSG00000052125	8.70254234063185	0.353000648311923	0.651888830811568	0.541504366430784	0.588159988852732	0.881205240437402	F730043M19Rik	RIKEN cDNA F730043M19 gene [Source:MGI Symbol;Acc:MGI:2443237]
ENSMUSG00000021287	18.3381834810681	-0.25390202756074	0.467706357133731	-0.542866317055728	0.587221848699851	0.881205240437402	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3 [Source:MGI Symbol;Acc:MGI:1921585]
ENSMUSG00000024308	348.827526521511	0.0552781868763994	0.102136783722955	0.541217227148458	0.588357864797169	0.881205240437402	Tapbp	TAP binding protein [Source:MGI Symbol;Acc:MGI:1201689]
ENSMUSG00000036450	46.8584664927168	-0.155713202575792	0.287049872966024	-0.542460447610866	0.587501347615439	0.881205240437402	Hif1an	hypoxia-inducible factor 1, alpha subunit inhibitor [Source:MGI Symbol;Acc:MGI:2442345]
ENSMUSG00000026102	52.3072187292298	0.114544667796608	0.211866574322039	0.540645300766033	0.588752087349159	0.881476905935866	Inpp1	inositol polyphosphate-1-phosphatase [Source:MGI Symbol;Acc:MGI:104848]
ENSMUSG00000026475	21.0560770429112	-0.262391763066807	0.485425230237978	-0.540540018775229	0.588824670354784	0.881476905935866	Rgs16	regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]
ENSMUSG00000030536	342.51170021591	-0.0638240619839694	0.118070432931761	-0.540559227227165	0.588811427447801	0.881476905935866	Iqgap1	IQ motif containing GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:1352757]
ENSMUSG00000026965	64.4803460142405	-0.132000369697111	0.244390419191038	-0.540120885810699	0.589113667945281	0.881587166382733	Anapc2	anaphase promoting complex subunit 2 [Source:MGI Symbol;Acc:MGI:2139135]
ENSMUSG00000047030	14.6450550425896	-0.233245989222578	0.432030914284034	-0.53988263689212	0.589277972820629	0.881587166382733	Spata2	spermatogenesis associated 2 [Source:MGI Symbol;Acc:MGI:2146885]
ENSMUSG00000030203	17.609223224103	-0.233694030986178	0.432861918752234	-0.53988124356105	0.589278933773154	0.881587166382733	Dusp16	dual specificity phosphatase 16 [Source:MGI Symbol;Acc:MGI:1917936]
ENSMUSG00000032359	8.91692441787206	0.301680031250331	0.558560709138921	0.54010249255699	0.589126351830154	0.881587166382733	Ctsh	cathepsin H [Source:MGI Symbol;Acc:MGI:107285]
ENSMUSG00000084497	11.1394134729769	-0.26506620056399	0.49136372122628	-0.53945008374341	0.589576330775834	0.881889684313546	Gm22107	predicted gene, 22107 [Source:MGI Symbol;Acc:MGI:5451884]
ENSMUSG00000002014	214.555220747737	0.0711335114173904	0.131942003085275	0.539127114596073	0.589799147450632	0.881938202248241	Ssr4	signal sequence receptor, delta [Source:MGI Symbol;Acc:MGI:1099464]
ENSMUSG00000021514	31.0311049506205	0.158099020144577	0.293219104379647	0.539183899627077	0.589759968600288	0.881938202248241	Zfp369	zinc finger protein 369 [Source:MGI Symbol;Acc:MGI:2176229]
ENSMUSG00000027787	79.3813787012828	0.120383731468626	0.223728071633921	0.538080584119127	0.590521416147429	0.882021750863442	Nmd3	NMD3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2140103]
ENSMUSG00000028107	75.4896404587086	0.12068576095157	0.224223071956254	0.538239708780352	0.590411569156833	0.882021750863442	Tars2	threonyl-tRNA synthetase 2, mitochondrial (putative) [Source:MGI Symbol;Acc:MGI:1919057]
ENSMUSG00000029598	38.4542140921912	0.160015969131667	0.297311576972022	0.538209681443802	0.590432296918005	0.882021750863442	Plbd2	phospholipase B domain containing 2 [Source:MGI Symbol;Acc:MGI:1919022]
ENSMUSG00000034908	138.469734309306	-0.0860894751872859	0.159941863073337	-0.538254797918739	0.590401153305969	0.882021750863442	Sidt2	SID1 transmembrane family, member 2 [Source:MGI Symbol;Acc:MGI:2446134]
ENSMUSG00000045767	106.967127711738	-0.0984725601655671	0.182974676595831	-0.538175894050525	0.590455620633186	0.882021750863442	B230219D22Rik	RIKEN cDNA B230219D22 gene [Source:MGI Symbol;Acc:MGI:1925771]
ENSMUSG00000070167	18.8920174785357	0.231327201414897	0.429768573550012	0.538259927905077	0.59039761215733	0.882021750863442	Gm25822	predicted gene, 25822 [Source:MGI Symbol;Acc:MGI:5455599]
ENSMUSG00000064351	1804.38552833742	-0.052243115282379	0.0970330415900516	-0.538405417642141	0.590297186958319	0.882021750863442	mt-Co1	mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504]
ENSMUSG00000032044	38.0266915893943	-0.137054166465973	0.254812082638504	-0.537863687807963	0.590671159230642	0.882103206039957	Rpusd4	RNA pseudouridylate synthase domain containing 4 [Source:MGI Symbol;Acc:MGI:1919239]
ENSMUSG00000026126	366.760398322429	-0.0695179365866982	0.129288258603099	-0.537697215027939	0.590786102253513	0.882132673227847	Ptpn18	protein tyrosine phosphatase, non-receptor type 18 [Source:MGI Symbol;Acc:MGI:108410]
ENSMUSG00000070709	7.54865112797621	-0.327250175899432	0.608837658855401	-0.537499892031407	0.590922359484857	0.882193951116211	1700049G17Rik	RIKEN cDNA 1700049G17 gene [Source:MGI Symbol;Acc:MGI:1920680]
ENSMUSG00000070462	33.7595853390848	0.182951238790066	0.340504199772002	0.537295102123757	0.591063788117101	0.882262928452544	Mesdc1	mesoderm development candidate 1 [Source:MGI Symbol;Acc:MGI:1891420]
ENSMUSG00000013160	49.5951879773661	0.124027435280565	0.231005824451882	0.536901766762159	0.591335470551606	0.882433351246959	Atp6v0d1	ATPase, H+ transporting, lysosomal V0 subunit D1 [Source:MGI Symbol;Acc:MGI:1201778]
ENSMUSG00000076910	12.028207623692	-0.261245613618334	0.486623179334733	-0.536854027330727	0.591368448774136	0.882433351246959	Traj19	T cell receptor alpha joining 19 [Source:MGI Symbol;Acc:MGI:4439579]
ENSMUSG00000027544	68.0530521086091	-0.107435477907522	0.200353597057333	-0.536229343947236	0.591800055613817	0.882608956148526	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 [Source:MGI Symbol;Acc:MGI:102463]
ENSMUSG00000034403	48.0034233294587	0.122105163724308	0.227704665677965	0.536243573932722	0.59179022220875	0.882608956148526	Pja1	praja ring finger 1, E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1101765]
ENSMUSG00000029299	13.8877127061715	-0.210330117858868	0.392587003893713	-0.535754153277604	0.592128471646375	0.882608956148526	Abcg3	ATP-binding cassette, sub-family G (WHITE), member 3 [Source:MGI Symbol;Acc:MGI:1351624]
ENSMUSG00000001847	438.614757609591	-0.0522435892810029	0.0974831895230451	-0.535924086364168	0.592011017076854	0.882608956148526	Rac1	RAS-related C3 botulinum substrate 1 [Source:MGI Symbol;Acc:MGI:97845]
ENSMUSG00000038160	68.4237696889378	-0.109498729710614	0.204237911640642	-0.53613322243168	0.591866480823009	0.882608956148526	Atg5	autophagy related 5 [Source:MGI Symbol;Acc:MGI:1277186]
ENSMUSG00000039530	56.1910483492418	0.169648747944722	0.316506738206682	0.536003590021326	0.591956069309373	0.882608956148526	Tusc3	tumor suppressor candidate 3 [Source:MGI Symbol;Acc:MGI:1933134]
ENSMUSG00000051977	7.33151069801731	-0.283040260423483	0.528337455733358	-0.535718710365914	0.592152970471585	0.882608956148526	Prdm9	PR domain containing 9 [Source:MGI Symbol;Acc:MGI:2384854]
ENSMUSG00000028081	239.144130738067	0.328327513241933	0.613259711743322	0.53538086222653	0.592386520979084	0.88271367037016	Rps3a1	ribosomal protein S3A1 [Source:MGI Symbol;Acc:MGI:1202063]
ENSMUSG00000024150	32.0519749999225	0.182769121659896	0.341406635750557	0.53534144483774	0.592413772516099	0.88271367037016	Mcfd2	multiple coagulation factor deficiency 2 [Source:MGI Symbol;Acc:MGI:2183439]
ENSMUSG00000026142	16.3130129991681	0.210849890548711	0.394388646438936	0.534624646151818	0.592909437484219	0.882742397282868	Rhbdd1	rhomboid domain containing 1 [Source:MGI Symbol;Acc:MGI:1924117]
ENSMUSG00000025130	334.170938535427	-0.0798079313258081	0.149192035947289	-0.534934259855568	0.592695316860958	0.882742397282868	P4hb	prolyl 4-hydroxylase, beta polypeptide [Source:MGI Symbol;Acc:MGI:97464]
ENSMUSG00000023755	24.0741465716119	-0.211042885613261	0.394715102830318	-0.534671422755224	0.592877085752908	0.882742397282868	Rhebl1	Ras homolog enriched in brain like 1 [Source:MGI Symbol;Acc:MGI:1916409]
ENSMUSG00000024856	245.467124856317	-0.0598048992403525	0.111803308949292	-0.534911710595941	0.592710910133598	0.882742397282868	Cdk2ap2	CDK2-associated protein 2 [Source:MGI Symbol;Acc:MGI:1098779]
ENSMUSG00000077391	24.5430618336199	0.256838063326302	0.48017710828455	0.534881940215487	0.592731497246549	0.882742397282868	Gm24336	predicted gene, 24336 [Source:MGI Symbol;Acc:MGI:5454113]
ENSMUSG00000040482	40.7074685522291	-0.16422607583318	0.307264020922489	-0.534478704470929	0.593010379171441	0.882750829534608	Dxo	decapping exoribonuclease [Source:MGI Symbol;Acc:MGI:1890444]
ENSMUSG00000022111	118.321305892909	0.0966226464869468	0.180877664272849	0.534187827310695	0.593211590083892	0.882766685211573	Uchl3	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) [Source:MGI Symbol;Acc:MGI:1355274]
ENSMUSG00000021493	13.8720289857105	-0.277220308068746	0.518860082939003	-0.534287213806223	0.593142837107579	0.882766685211573	Pdlim7	PDZ and LIM domain 7 [Source:MGI Symbol;Acc:MGI:1914649]
ENSMUSG00000051817	13.9341396032154	0.28887566370251	0.541290400418702	0.53367963569843	0.593563200781481	0.883006270912078	Sox12	SRY (sex determining region Y)-box 12 [Source:MGI Symbol;Acc:MGI:98360]
ENSMUSG00000004610	70.3515635412847	0.126390088723468	0.23680057305042	0.533740637091098	0.593520989729293	0.883006270912078	Etfb	electron transferring flavoprotein, beta polypeptide [Source:MGI Symbol;Acc:MGI:106098]
ENSMUSG00000029790	19.9850911760236	-0.18997558887673	0.356110872801633	-0.533473149477671	0.593706092973695	0.883077051115956	Cep41	centrosomal protein 41 [Source:MGI Symbol;Acc:MGI:1891414]
ENSMUSG00000024120	92.325283291382	0.101866235370256	0.191043414887342	0.53320987499269	0.593888306499485	0.883206285668978	Lrpprc	leucine-rich PPR-motif containing [Source:MGI Symbol;Acc:MGI:1919666]
ENSMUSG00000021474	330.946848194177	0.0709189102302765	0.133144750545916	0.532645184579169	0.594279217690856	0.883645795523315	Sfxn1	sideroflexin 1 [Source:MGI Symbol;Acc:MGI:2137677]
ENSMUSG00000040701	69.1815081821574	0.11532464098846	0.216772268437452	0.532008276795497	0.594720263012187	0.88401784643156	Ap1g2	adaptor protein complex AP-1, gamma 2 subunit [Source:MGI Symbol;Acc:MGI:1328307]
