baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	description
ENSMUSG00000031360	45.483832266692	-0.0723568203622587	0.129084140754047	-0.560539969818022	0.575111184530676	NA	Ctps2	cytidine 5'-triphosphate synthase 2 [Source:MGI Symbol;Acc:MGI:1933185]
ENSMUSG00000031367	31.3946754602159	-0.152916165054825	0.125940232867543	-1.21419630227024	0.224672772212224	NA	Ap1s2	adaptor-related protein complex 1, sigma 2 subunit [Source:MGI Symbol;Acc:MGI:1889383]
ENSMUSG00000040749	45.1292043920933	-0.000860824791923724	0.129175423306473	-0.00666399822728964	0.994682938055378	NA	Siah1b	seven in absentia 1B [Source:MGI Symbol;Acc:MGI:108063]
ENSMUSG00000031381	58.0503053081721	-0.0923674487464475	0.128960548203119	-0.716245782399779	0.473839598184333	NA	Piga	phosphatidylinositol glycan anchor biosynthesis, class A [Source:MGI Symbol;Acc:MGI:99461]
ENSMUSG00000061778	19.4668160283795	0.0436469653294378	0.114523542534514	0.381117841480356	0.70311580913298	NA	Mospd2	motile sperm domain containing 2 [Source:MGI Symbol;Acc:MGI:1924013]
ENSMUSG00000047757	34.2352604197924	-0.0444668006347239	0.126640153340858	-0.351127185664718	0.725492933592405	NA	Fancb	Fanconi anemia, complementation group B [Source:MGI Symbol;Acc:MGI:2448558]
ENSMUSG00000040621	17.4186964857815	0.0845417948232368	0.112813403193756	0.749394951573588	0.453619192884027	NA	Gemin8	gem (nuclear organelle) associated protein 8 [Source:MGI Symbol;Acc:MGI:2384300]
ENSMUSG00000031342	5.1231110989084	-0.0768488896452943	0.0764493634816377	-1.00522602341552	0.314788027028517	NA	Gpm6b	glycoprotein m6b [Source:MGI Symbol;Acc:MGI:107672]
ENSMUSG00000040586	48.7356887804299	-0.160013237014396	0.129207768338807	-1.23841808485393	0.215561078320527	NA	Ofd1	oral-facial-digital syndrome 1 gene homolog (human) [Source:MGI Symbol;Acc:MGI:1350328]
ENSMUSG00000079316	49.7828405095383	-0.152812772723162	0.129160395787118	-1.18312406672264	0.236759981025215	NA	Rab9	RAB9, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1890695]
ENSMUSG00000051224	10.0850236187229	-0.014204513586791	0.0952013005954433	-0.149205037094534	0.881391845459655	NA	Tceanc	transcription elongation factor A (SII) N-terminal and central domain containing [Source:MGI Symbol;Acc:MGI:2685236]
ENSMUSG00000084806	7.54217123213747	-0.152784636471355	0.086759190688876	-1.76101961369431	0.0782350833510196	NA	Gm15232	predicted gene 15232 [Source:MGI Symbol;Acc:MGI:3705117]
ENSMUSG00000031358	137.694426813326	-0.00612439644388162	0.11483115872042	-0.0533339253224181	0.957465850158844	NA	Msl3	male-specific lethal 3 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1341851]
ENSMUSG00000072844	10.6889061806851	-0.052994040310559	0.0954889981824141	-0.554975351289408	0.578911520168711	NA	G530011O06Rik	RIKEN cDNA G530011O06 gene [Source:MGI Symbol;Acc:MGI:3603513]
ENSMUSG00000095562	10.0765927453725	0.0296765648454257	0.0527755418866641	0.562316629721327	0.573900310023058	NA	Gm21887	predicted gene, 21887 [Source:MGI Symbol;Acc:MGI:5434051]
ENSMUSG00000040374	71.0130495896713	-0.0704313083553173	0.128125675094586	-0.549704876117319	0.582521811847081	NA	Pex2	peroxisomal biogenesis factor 2 [Source:MGI Symbol;Acc:MGI:107486]
ENSMUSG00000040269	155.054501565422	-0.0416357819129063	0.109758448555764	-0.379340109675046	0.704435318245311	NA	Mrps28	mitochondrial ribosomal protein S28 [Source:MGI Symbol;Acc:MGI:1913480]
ENSMUSG00000081594	20.6464357437455	0.203507472161161	0.120119056563882	1.69421470649773	0.090224491258562	NA	Gm15467	predicted gene 15467 [Source:MGI Symbol;Acc:MGI:3705388]
ENSMUSG00000027506	50.9482607283374	-0.0908549192143444	0.129166783062453	-0.703392289102806	0.481811310592269	NA	Tpd52	tumor protein D52 [Source:MGI Symbol;Acc:MGI:107749]
ENSMUSG00000069114	8.83306981897973	-0.0440923012005907	0.0950074115589244	-0.464093279430565	0.642580916530801	NA	Zbtb10	zinc finger and BTB domain containing 10 [Source:MGI Symbol;Acc:MGI:2139883]
ENSMUSG00000027508	84.7642913883575	0.0543709331110048	0.124175737960654	0.437854721090788	0.661491600325389	NA	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1 [Source:MGI Symbol;Acc:MGI:2443160]
ENSMUSG00000039795	8.65936938004763	-0.0794307829632918	0.0938232481061727	-0.846600225067949	0.397217988441534	NA	Zfand1	zinc finger, AN1-type domain 1 [Source:MGI Symbol;Acc:MGI:1913611]
ENSMUSG00000027534	26.6685459879232	-0.113730040013387	0.12352916111646	-0.920673620588782	0.357220852646146	NA	Snx16	sorting nexin 16 [Source:MGI Symbol;Acc:MGI:1921968]
ENSMUSG00000027550	59.853067217325	-0.0502249693507132	0.128934942318302	-0.389537300344252	0.69687872353259	NA	Lrrcc1	leucine rich repeat and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:1918960]
ENSMUSG00000027552	25.3895227213626	0.00523041885890609	0.123576820176757	0.0423252423182991	0.966239422852857	NA	E2f5	E2F transcription factor 5 [Source:MGI Symbol;Acc:MGI:105091]
ENSMUSG00000078784	136.684222669145	-0.0404959971687421	0.113265667083588	-0.35753108785257	0.720694257307144	NA	1810022K09Rik	RIKEN cDNA 1810022K09 gene [Source:MGI Symbol;Acc:MGI:1916376]
ENSMUSG00000047213	139.402542486075	0.0719483007551142	0.114547799697219	0.62810722637443	0.529933699476642	NA	Ythdf3	YTH domain family 3 [Source:MGI Symbol;Acc:MGI:1918850]
ENSMUSG00000027601	98.5932896538542	0.046920301207083	0.121153782560466	0.387278879911701	0.698549759359746	NA	Mtfr1	mitochondrial fission regulator 1 [Source:MGI Symbol;Acc:MGI:1914722]
ENSMUSG00000069094	147.50581060778	0.0289462264332073	0.111957179669998	0.258547299231084	0.795984549902793	NA	Pde7a	phosphodiesterase 7A [Source:MGI Symbol;Acc:MGI:1202402]
ENSMUSG00000048106	6.88196929476688	-0.166819548152625	0.085780713547644	-1.94472091981342	0.0518085763149717	NA	4632415L05Rik	RIKEN cDNA 4632415L05 gene [Source:MGI Symbol;Acc:MGI:1918058]
ENSMUSG00000027615	47.7990149231847	0.0265994997936797	0.129119248250909	0.206007238688307	0.83678525692831	NA	Hps3	Hermansky-Pudlak syndrome 3 homolog (human) [Source:MGI Symbol;Acc:MGI:2153839]
ENSMUSG00000002428	61.6485308898889	-0.0089822771144036	0.128699326212821	-0.0697927283593563	0.944358634994326	NA	Hltf	helicase-like transcription factor [Source:MGI Symbol;Acc:MGI:1196437]
ENSMUSG00000019528	92.8807556227872	0.127240628176263	0.123062822702193	1.03394855881195	0.301160212305603	NA	Gyg	glycogenin [Source:MGI Symbol;Acc:MGI:1351614]
ENSMUSG00000027699	80.8499563069521	0.184648666528031	0.124857334891889	1.47887720563564	0.139173136518065	NA	Ect2	ect2 oncogene [Source:MGI Symbol;Acc:MGI:95281]
ENSMUSG00000027698	51.1294975667661	0.0972648881677327	0.129149123107241	0.753120778737053	0.451377339135562	NA	Nceh1	neutral cholesterol ester hydrolase 1 [Source:MGI Symbol;Acc:MGI:2443191]
ENSMUSG00000039304	4.95043769698268	0.0263070503732916	0.0727258103265258	0.361729216287557	0.717554392009675	NA	Tnfsf10	tumor necrosis factor (ligand) superfamily, member 10 [Source:MGI Symbol;Acc:MGI:107414]
ENSMUSG00000027692	81.0548125806866	0.0479372003394782	0.12589030447994	0.380785482547759	0.703362432431739	NA	Tnik	TRAF2 and NCK interacting kinase [Source:MGI Symbol;Acc:MGI:1916264]
ENSMUSG00000050192	20.2025350276806	-0.0591489165432383	0.116009676531784	-0.509861921104772	0.610148201032098	NA	Eif5a2	eukaryotic translation initiation factor 5A2 [Source:MGI Symbol;Acc:MGI:1933735]
ENSMUSG00000037730	31.8304518416531	-0.0154782190476997	0.124549879078993	-0.124273256322336	0.901098921495678	NA	Mynn	myoneurin [Source:MGI Symbol;Acc:MGI:1931415]
ENSMUSG00000037652	86.9143149023329	-0.156802737808974	0.123085281007545	-1.27393573403275	0.202686192956172	NA	Phc3	polyhomeotic-like 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:2181434]
ENSMUSG00000037643	57.7749811988148	-0.0010821418447843	0.128808723633329	-0.00840115338666625	0.993296928269708	NA	Prkci	protein kinase C, iota [Source:MGI Symbol;Acc:MGI:99260]
ENSMUSG00000027663	87.3398724140145	-0.191694873668164	0.125437056788481	-1.52821565314156	0.126459003624248	NA	Zmat3	zinc finger matrin type 3 [Source:MGI Symbol;Acc:MGI:1195270]
ENSMUSG00000027667	102.251164549627	0.033495937847582	0.121471228870387	0.27575202917658	0.782738530756665	NA	Zfp639	zinc finger protein 639 [Source:MGI Symbol;Acc:MGI:1915028]
ENSMUSG00000027668	42.2869907639343	-0.00373712572884151	0.128754783814675	-0.0290251407995885	0.97684453958008	NA	Mfn1	mitofusin 1 [Source:MGI Symbol;Acc:MGI:1914664]
ENSMUSG00000027669	17.1414882801975	0.0252631358372675	0.111919860639752	0.225725226004208	0.821415136879322	NA	Gnb4	guanine nucleotide binding protein (G protein), beta 4 [Source:MGI Symbol;Acc:MGI:104581]
ENSMUSG00000027671	37.3588625927455	-0.0570800071408277	0.127572689279002	-0.447431244598076	0.654563720636859	NA	Actl6a	actin-like 6A [Source:MGI Symbol;Acc:MGI:1861453]
ENSMUSG00000037531	135.280191316297	-0.182222921348092	0.11549624606315	-1.57773890978636	0.114625603448503	NA	Mrpl47	mitochondrial ribosomal protein L47 [Source:MGI Symbol;Acc:MGI:1921850]
ENSMUSG00000027679	112.803639124755	0.0560503556214416	0.121879732353936	0.459882496777009	0.645600564311728	NA	Dnajc19	DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:MGI Symbol;Acc:MGI:1914963]
ENSMUSG00000037400	135.346739969573	0.159785186988161	0.115480565833779	1.38365434767746	0.166464318527015	NA	Atp11b	ATPase, class VI, type 11B [Source:MGI Symbol;Acc:MGI:1923545]
ENSMUSG00000027708	114.916126965763	-0.129137764809907	0.120138899207518	-1.07490384597952	0.282417779918144	NA	Dcun1d1	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2150386]
ENSMUSG00000027709	44.7555554578203	-0.024506560597268	0.109131976402529	-0.224558936849788	0.822322412639748	NA	Mccc1	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha) [Source:MGI Symbol;Acc:MGI:1919289]
ENSMUSG00000027710	80.2487352972895	0.0734762850690696	0.124691460566845	0.589264771902166	0.555683672713773	NA	Acad9	acyl-Coenzyme A dehydrogenase family, member 9 [Source:MGI Symbol;Acc:MGI:1914272]
ENSMUSG00000033883	26.917430303687	0.144034384104227	0.125330501690858	1.14923647604559	0.250458483895232	NA	D3Ertd254e	DNA segment, Chr 3, ERATO Doi 254, expressed [Source:MGI Symbol;Acc:MGI:1098769]
ENSMUSG00000027712	60.7103628313491	-0.0117525435104803	0.129139192001146	-0.0910067914191068	0.927487194680787	NA	Anxa5	annexin A5 [Source:MGI Symbol;Acc:MGI:106008]
ENSMUSG00000027714	53.4435481871387	-0.0704510476320449	0.12923483086012	-0.545139782852341	0.585657383115004	NA	Exosc9	exosome component 9 [Source:MGI Symbol;Acc:MGI:1355319]
ENSMUSG00000037270	146.193116080926	-0.0972840459993059	0.127588980845299	-0.762479999093825	0.445773575943802	NA	4932438A13Rik	RIKEN cDNA 4932438A13 gene [Source:MGI Symbol;Acc:MGI:2444631]
ENSMUSG00000051444	38.6135108863749	-0.0228369895662756	0.128310783841536	-0.177981841296202	0.85873723659361	NA	Bbs12	Bardet-Biedl syndrome 12 (human) [Source:MGI Symbol;Acc:MGI:2686651]
ENSMUSG00000050174	9.49148651359773	0.124300610708221	0.0966959044851161	1.28547958023759	0.198624747869832	NA	Nudt6	nudix (nucleoside diphosphate linked moiety X)-type motif 6 [Source:MGI Symbol;Acc:MGI:2387618]
ENSMUSG00000027722	111.935035816328	-0.233448657178161	0.121250237012118	-1.92534598637386	0.0541860881146945	NA	Spata5	spermatogenesis associated 5 [Source:MGI Symbol;Acc:MGI:1927170]
ENSMUSG00000044864	92.0171317033361	0.160583118937701	0.122756926822533	1.30813896286156	0.190826180099319	NA	Ankrd50	ankyrin repeat domain 50 [Source:MGI Symbol;Acc:MGI:2139777]
ENSMUSG00000025758	113.08753952414	0.0918212138652484	0.119643208541439	0.767458637933851	0.442808876325396	NA	Plk4	polo-like kinase 4 [Source:MGI Symbol;Acc:MGI:101783]
ENSMUSG00000025759	16.0571353620054	-0.00439653675234434	0.113251874075775	-0.0388208741641015	0.969033202201331	NA	Mfsd8	major facilitator superfamily domain containing 8 [Source:MGI Symbol;Acc:MGI:1919425]
ENSMUSG00000037818	14.2165339493474	0.0300712133250742	0.110095969206142	0.273136369495684	0.784748390435711	NA	3110057O12Rik	RIKEN cDNA 3110057O12 gene [Source:MGI Symbol;Acc:MGI:1915468]
ENSMUSG00000097583	9.83487889058452	-0.13462895318309	0.0987735524206548	-1.36300608699114	0.172880592245653	NA	6430590A07Rik	RIKEN cDNA 6430590A07 gene [Source:MGI Symbol;Acc:MGI:3648839]
ENSMUSG00000037814	98.1624640750216	-0.0846599395246946	0.123220964169272	-0.687057921478321	0.492046229145551	NA	NA	NA
ENSMUSG00000059834	35.2561301331305	-0.109937466201548	0.128345816798381	-0.856572258792423	0.391681322563095	NA	Sclt1	sodium channel and clathrin linker 1 [Source:MGI Symbol;Acc:MGI:1914411]
ENSMUSG00000025766	12.4142681127727	-0.182914536665489	0.103846070574747	-1.76140065438326	0.0781706143659512	NA	D3Ertd751e	DNA segment, Chr 3, ERATO Doi 751, expressed [Source:MGI Symbol;Acc:MGI:1289213]
ENSMUSG00000023087	88.9596508223192	-0.220765787720602	0.123109707603861	-1.79324435105456	0.0729338612561036	NA	Ccrn4l	CCR4 carbon catabolite repression 4-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:109382]
ENSMUSG00000037174	43.7251811247195	-0.166315036736715	0.12907416604642	-1.28852303935787	0.197563954116264	NA	Elf2	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]
ENSMUSG00000027739	32.0341753721854	0.106989395192201	0.126409152972831	0.846373800283247	0.397344249458676	NA	Rab33b	RAB33B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1330805]
ENSMUSG00000037111	117.966611240045	0.00650757893286159	0.127042973368174	0.051223446368832	0.959147468866053	NA	Setd7	SET domain containing (lysine methyltransferase) 7 [Source:MGI Symbol;Acc:MGI:1920501]
ENSMUSG00000097885	12.2921455350279	0.0851818695238449	0.100718533039984	0.845741761250917	0.39769682077256	NA	5031434O11Rik	RIKEN cDNA 5031434O11 gene [Source:MGI Symbol;Acc:MGI:1923230]
ENSMUSG00000074604	18.8678402750479	0.138252773477377	0.115590867575928	1.19605273648944	0.231675979955545	NA	Mgst2	microsomal glutathione S-transferase 2 [Source:MGI Symbol;Acc:MGI:2448481]
ENSMUSG00000027742	28.8596078645074	0.0434630626126084	0.124732781349692	0.348449398324234	0.727502709636106	NA	Cog6	component of oligomeric golgi complex 6 [Source:MGI Symbol;Acc:MGI:1914792]
ENSMUSG00000042997	20.6439105795989	0.119655871035994	0.11883916333962	1.00687237837614	0.313996107200183	NA	Nhlrc3	NHL repeat containing 3 [Source:MGI Symbol;Acc:MGI:2444520]
ENSMUSG00000049504	53.8162682711378	0.166691701965062	0.129104946978544	1.29113334435407	0.196657443443437	NA	Proser1	proline and serine rich 1 [Source:MGI Symbol;Acc:MGI:1919933]
ENSMUSG00000027746	138.627189082484	0.0848220926033966	0.114500256520115	0.740802642555609	0.458813112689075	NA	Ufm1	ubiquitin-fold modifier 1 [Source:MGI Symbol;Acc:MGI:1915140]
ENSMUSG00000095832	114.393630988934	0.253039923799407	0.12181888341559	2.07718144104269	0.0377848161163969	NA	Supt20	suppressor of Ty 20 [Source:MGI Symbol;Acc:MGI:1929651]
ENSMUSG00000036632	136.344545800383	-0.00574457014539936	0.115007298983652	-0.0499496135998804	0.960162540682778	NA	Alg5	asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase) [Source:MGI Symbol;Acc:MGI:1913498]
ENSMUSG00000036615	63.6995132461632	-0.144525465099062	0.12870250986811	-1.12294208750993	0.261462091088593	NA	Rfxap	regulatory factor X-associated protein [Source:MGI Symbol;Acc:MGI:2180854]
ENSMUSG00000036580	73.1789688124522	0.0558045442096931	0.127603017748938	0.437329345294091	0.661872516392309	NA	Spg20	spastic paraplegia 20, spartin (Troyer syndrome) homolog (human) [Source:MGI Symbol;Acc:MGI:2139806]
ENSMUSG00000027797	8.49099948899829	0.105918810078346	0.0908313417458227	1.16610421075517	0.243572314416928	NA	Dclk1	doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]
ENSMUSG00000036513	101.218072919576	0.150154160926727	0.12410478363347	1.20989825315832	0.226317937620881	NA	Commd2	COMM domain containing 2 [Source:MGI Symbol;Acc:MGI:1098806]
ENSMUSG00000036503	23.7136415685876	0.0492424514010042	0.120149290092674	0.409843881416381	0.681920474076758	NA	Rnf13	ring finger protein 13 [Source:MGI Symbol;Acc:MGI:1346341]
ENSMUSG00000027805	10.4082463986686	-0.102045931020763	0.0985401649719634	-1.03557702638105	0.300399514371184	NA	Pfn2	profilin 2 [Source:MGI Symbol;Acc:MGI:97550]
ENSMUSG00000027806	70.2671013969859	-0.0918648079943628	0.127791177652877	-0.718866589084089	0.472223124184483	NA	Tsc22d2	TSC22 domain family, member 2 [Source:MGI Symbol;Acc:MGI:1919283]
ENSMUSG00000036432	89.8399058091506	-0.162046432065693	0.123033217899998	-1.31709496696579	0.187806793879519	NA	Siah2	seven in absentia 2 [Source:MGI Symbol;Acc:MGI:108062]
ENSMUSG00000036894	121.218695203104	0.0386079875117406	0.116783547915989	0.330594404783063	0.740950873133436	NA	Rap2b	RAP2B, member of RAS oncogene family [Source:MGI Symbol;Acc:MGI:1921262]
ENSMUSG00000027770	164.176122853982	-0.0737114804934386	0.109563945919543	-0.672771319751185	0.501092786518937	NA	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36 [Source:MGI Symbol;Acc:MGI:1919412]
ENSMUSG00000048581	10.4441743081886	-0.242869290257712	0.0982417124652774	-2.47216059414225	0.0134299170995254	NA	E130311K13Rik	RIKEN cDNA E130311K13 gene [Source:MGI Symbol;Acc:MGI:3607716]
ENSMUSG00000027822	46.4957806584968	0.0787283541246667	0.129064252395527	0.609993492879791	0.541866118082044	NA	Slc33a1	solute carrier family 33 (acetyl-CoA transporter), member 1 [Source:MGI Symbol;Acc:MGI:1332247]
ENSMUSG00000034640	19.31543573706	0.0298025131850959	0.117728467176806	0.253146192248797	0.800155244792101	NA	Tiparp	TCDD-inducible poly(ADP-ribose) polymerase [Source:MGI Symbol;Acc:MGI:2159210]
ENSMUSG00000047557	8.09610709682113	0.0319340404785797	0.0924595194448832	0.345384019626191	0.729805689365256	NA	Lxn	latexin [Source:MGI Symbol;Acc:MGI:107633]
ENSMUSG00000027775	114.648536192027	0.16012271376749	0.118542920114026	1.35075729207167	0.176773192982145	NA	Mfsd1	major facilitator superfamily domain containing 1 [Source:MGI Symbol;Acc:MGI:1914118]
ENSMUSG00000027778	51.2895639342941	-0.0506583492542373	0.129164847851101	-0.392199194262477	0.694911039422414	NA	Ift80	intraflagellar transport 80 [Source:MGI Symbol;Acc:MGI:1915509]
ENSMUSG00000089417	8.22829086167724	-0.0322296433081064	0.0840428829181254	-0.383490453790174	0.701356147027688	NA	Gm22009	predicted gene, 22009 [Source:MGI Symbol;Acc:MGI:5451786]
ENSMUSG00000027784	8.8295715276392	-0.105277347610648	0.0951536770666366	-1.10639284635234	0.26855652047552	NA	Ppm1l	protein phosphatase 1 (formerly 2C)-like [Source:MGI Symbol;Acc:MGI:2139740]
ENSMUSG00000027835	68.2439240348378	-0.0854018909906998	0.127322624961856	-0.670751887312133	0.502378602124228	NA	Pdcd10	programmed cell death 10 [Source:MGI Symbol;Acc:MGI:1928396]
ENSMUSG00000027834	8.87176113453637	-0.122739193551865	0.0913676885665564	-1.34335447768777	0.179157219753831	NA	Serpini1	serine (or cysteine) peptidase inhibitor, clade I, member 1 [Source:MGI Symbol;Acc:MGI:1194506]
ENSMUSG00000034109	56.5066456171535	-0.122439382906591	0.128791982603452	-0.950675503486734	0.341769127194524	NA	Golim4	golgi integral membrane protein 4 [Source:MGI Symbol;Acc:MGI:1920374]
ENSMUSG00000062232	8.81490020934543	0.00246852532147753	0.0963479125162714	0.0256209528261512	0.979559673616308	NA	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:2659071]
ENSMUSG00000027809	47.6497801036978	0.130274835916415	0.129245698783463	1.00796264125335	0.313472397383246	NA	Etfdh	electron transferring flavoprotein, dehydrogenase [Source:MGI Symbol;Acc:MGI:106100]
ENSMUSG00000027811	63.7625254254168	0.0390860782572851	0.1288910401657	0.303248993933456	0.761700113963738	NA	4930579G24Rik	RIKEN cDNA 4930579G24 gene [Source:MGI Symbol;Acc:MGI:1923189]
ENSMUSG00000028015	7.91832129273656	0.129896212638898	0.0894464681117076	1.45222293715022	0.146439626918231	NA	Ctso	cathepsin O [Source:MGI Symbol;Acc:MGI:2139628]
ENSMUSG00000033900	21.7523030323868	-0.0672745156486863	0.120056688091348	-0.560356251019511	0.575236466120685	NA	Map9	microtubule-associated protein 9 [Source:MGI Symbol;Acc:MGI:2442208]
ENSMUSG00000033767	159.308889648825	-0.249328186019887	0.110716770104642	-2.25194598599867	0.0243256855931304	NA	D930015E06Rik	RIKEN cDNA D930015E06 gene [Source:MGI Symbol;Acc:MGI:2443399]
ENSMUSG00000033752	17.5712209899239	0.123870120306078	0.115640132169737	1.0711689616911	0.284093464874977	NA	Mnd1	meiotic nuclear divisions 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1924165]
ENSMUSG00000074513	121.737152771766	-0.0102405494134746	0.117650483557318	-0.0870421361973027	0.93063801934245	NA	Arfip1	ADP-ribosylation factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1277120]
ENSMUSG00000056498	152.748511495872	0.00639798347565347	0.116654187205276	0.0548457250350984	0.956261371889561	NA	Tmem154	transmembrane protein 154 [Source:MGI Symbol;Acc:MGI:2444725]
ENSMUSG00000028086	147.497312677834	-0.134485540031146	0.115506041061573	-1.16431607208714	0.244295945613594	NA	Fbxw7	F-box and WD-40 domain protein 7 [Source:MGI Symbol;Acc:MGI:1354695]
ENSMUSG00000028085	21.6328178900931	-0.121821764188711	0.120201369264261	-1.01348066943304	0.310830624799558	NA	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B [Source:MGI Symbol;Acc:MGI:2442496]
ENSMUSG00000028080	77.0654309518038	0.0467447043610131	0.127536968155331	0.366518861449499	0.713977940930237	NA	Lrba	LPS-responsive beige-like anchor [Source:MGI Symbol;Acc:MGI:1933162]
ENSMUSG00000028078	26.3336887980046	0.0906389443919474	0.122381382605392	0.740626903065841	0.458919691229931	NA	Dclk2	doublecortin-like kinase 2 [Source:MGI Symbol;Acc:MGI:1918012]
ENSMUSG00000028076	4.10379361941155	-0.0266241694859155	0.0672671784979702	-0.395797327618237	0.692254548431565	NA	Cd1d1	CD1d1 antigen [Source:MGI Symbol;Acc:MGI:107674]
ENSMUSG00000059994	22.8336917755694	-0.0627203777278824	0.122090287892903	-0.513721269810587	0.607446878956244	NA	Fcrl1	Fc receptor-like 1 [Source:MGI Symbol;Acc:MGI:2442862]
ENSMUSG00000003382	54.5611113512138	0.0286267701079868	0.129000483463189	0.221912114896498	0.824382299331719	NA	Etv3	ets variant 3 [Source:MGI Symbol;Acc:MGI:1350926]
ENSMUSG00000041977	4.66578550959991	0.0147142942436599	0.0753505292637887	0.195277914932062	0.845175385569616	NA	Arhgef11	Rho guanine nucleotide exchange factor (GEF) 11 [Source:MGI Symbol;Acc:MGI:2441869]
ENSMUSG00000028073	8.6967007785696	-0.0619126571812686	0.0917361426119647	-0.674899286349475	0.499739753962112	NA	Pear1	platelet endothelial aggregation receptor 1 [Source:MGI Symbol;Acc:MGI:1920432]
ENSMUSG00000004895	119.048988582257	-0.108394410382531	0.120113839072194	-0.902430654284405	0.36682814327634	NA	Prcc	papillary renal cell carcinoma (translocation-associated) [Source:MGI Symbol;Acc:MGI:2137738]
ENSMUSG00000019710	31.6041731379527	0.0765084488114784	0.127218494801355	0.601394073487053	0.54757754508572	NA	Mrpl24	mitochondrial ribosomal protein L24 [Source:MGI Symbol;Acc:MGI:1914957]
ENSMUSG00000004896	59.9691558924454	-0.0398450793452826	0.128844272663659	-0.309249907050941	0.7571314328415	NA	Rrnad1	ribosomal RNA adenine dimethylase domain containing 1 [Source:MGI Symbol;Acc:MGI:2387197]
ENSMUSG00000048039	158.301135200805	0.011931685836464	0.113455522182665	0.105166197351362	0.916243932552302	NA	Isg20l2	interferon stimulated exonuclease gene 20-like 2 [Source:MGI Symbol;Acc:MGI:2140076]
ENSMUSG00000004885	46.5958484575212	-0.174999195675929	0.126876205996677	-1.37929089462616	0.167805082787083	NA	Crabp2	cellular retinoic acid binding protein II [Source:MGI Symbol;Acc:MGI:88491]
ENSMUSG00000028070	42.2825370590441	-0.105063436331752	0.129008634081954	-0.814390735003128	0.415421144611048	NA	Apoa1bp	apolipoprotein A-I binding protein [Source:MGI Symbol;Acc:MGI:2180167]
ENSMUSG00000028068	29.3351067258713	0.0349777575909851	0.124326118787994	0.281338772029316	0.778450574934327	NA	Iqgap3	IQ motif containing GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:3028642]
ENSMUSG00000001419	84.270903946511	0.170389378304156	0.123784193537719	1.37650352144707	0.168665797838351	NA	Mef2d	myocyte enhancer factor 2D [Source:MGI Symbol;Acc:MGI:99533]
ENSMUSG00000001418	93.9648259330212	0.117998667416749	0.126430717417561	0.933306951245369	0.350661507135919	NA	Glmp	glycosylated lysosomal membrane protein [Source:MGI Symbol;Acc:MGI:1913318]
ENSMUSG00000028066	135.880855433083	-0.0811696758634514	0.1132879462263	-0.716489958263605	0.473688865810986	NA	Pmf1	polyamine-modulated factor 1 [Source:MGI Symbol;Acc:MGI:1914287]
ENSMUSG00000050144	71.7347503145207	-0.137549896107589	0.127273229440082	-1.08074491951464	0.27981059573566	NA	Slc25a44	solute carrier family 25, member 44 [Source:MGI Symbol;Acc:MGI:2444391]
ENSMUSG00000028064	10.1035140994418	-0.031548115376543	0.0995298664627375	-0.316971342349325	0.751265347368898	NA	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A [Source:MGI Symbol;Acc:MGI:107560]
ENSMUSG00000028062	40.8245028154341	0.120976588308618	0.12905473560886	0.937405262487037	0.348550135009419	NA	Lamtor2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:MGI Symbol;Acc:MGI:1932697]
ENSMUSG00000028060	115.113767441278	0.0394863643246835	0.120697112200103	0.327152519268391	0.743552530696313	NA	2810403A07Rik	RIKEN cDNA 2810403A07 gene [Source:MGI Symbol;Acc:MGI:1921450]
ENSMUSG00000028057	29.6902220994607	0.0517924111387533	0.124248319436484	0.416845969214334	0.676791076087366	NA	Rit1	Ras-like without CAAX 1 [Source:MGI Symbol;Acc:MGI:108053]
ENSMUSG00000068923	39.9626337433514	0.23284581438095	0.128460181135713	1.81259135961327	0.0698948714484041	NA	Syt11	synaptotagmin XI [Source:MGI Symbol;Acc:MGI:1859547]
