id	baseMean	symbol	entrezgene	description	xloc	type	group1_vs_group2_log2FoldChange	group1_vs_group2_pvalue	group1_vs_group2_padj	group1_vs_group3_log2FoldChange	group1_vs_group3_pvalue	group1_vs_group3_padj	group1_vs_group4_log2FoldChange	group1_vs_group4_pvalue	group1_vs_group4_padj	group2_vs_group3_log2FoldChange	group2_vs_group3_pvalue	group2_vs_group3_padj	group2_vs_group4_log2FoldChange	group2_vs_group4_pvalue	group2_vs_group4_padj	group3_vs_group4_log2FoldChange	group3_vs_group4_pvalue	group3_vs_group4_padj
ENSMUST00000112519	1423.82235383151	-0.208513840357193	0.106868367839525	-1.95112777122507	0.051041848377456	0.320773551082772	Chfr	231600	checkpoint with forkhead and ring finger domains	XLOC_025621
ENSMUST00000148442	965.796668267794	0.217440766999798	0.111437717978165	1.95123133302499	0.0510295332748733	0.320773551082772	Zfp568	243905	zinc finger protein 568	XLOC_029429
ENSMUST00000109027	1315.44748230174	0.293514923868003	0.15048822586231	1.95041786283371	0.0511263345050068	0.321163273147715	NA	NA	NA	XLOC_020495
ENSMUST00000066285	630.975672687358	0.300830185874041	0.154257955234844	1.95017615406644	0.0511551269493646	0.321202952211498	Hspa12a	73442	heat shock protein 12A	XLOC_017024
ENSMUST00000131252	2731.82928034379	-0.190026792778669	0.0974579728067352	-1.94983321842229	0.0511960008742373	0.32128355213667	Sf1	22668	splicing factor 1	XLOC_016141
ENSMUST00000035721	2511.75778835033	0.163356064310142	0.0837856054965019	1.94969127861662	0.0512129264409303	0.32128355213667	Prpf18	67229	PRP18 pre-mRNA processing factor 18 homolog (yeast)	XLOC_018883
ENSMUST00000170315	96.0827044730786	0.518824193459774	0.26615865488584	1.94930423616059	0.0512591030006662	0.321432137333269	Blm	12144	Bloom syndrome, RecQ helicase-like	XLOC_031665
ENSMUST00000031617	57485.0555022837	-0.224558554658986	0.115213284458957	-1.94906824949497	0.0512872747717471	0.321467738492561	Rpl6	19988	ribosomal protein L6	XLOC_025748
ENSMUST00000057859	2093.42937441214	0.186998359287889	0.0959886546708518	1.94812980689346	0.0513994330820364	0.322025784502861	Frmd6	319710	FERM domain containing 6	XLOC_007187
ENSMUST00000090553	5800.71285811385	-0.194175747137673	0.0996822827042889	-1.94794643410908	0.0514213729085109	0.322025784502861	Sars	20226	seryl-aminoacyl-tRNA synthetase	XLOC_022030
ENSMUST00000036712	438.072665682548	-0.301846084376965	0.154987258700005	-1.94755418547805	0.0514683302204406	0.322136736294819	NA	NA	NA	XLOC_027868
ENSMUST00000113573	11273.1412000631	0.239116039223688	0.122785944226777	1.94742191974398	0.0514841722550812	0.322136736294819	Atrx	22589	alpha thalassemia/mental retardation syndrome X-linked homolog (human)	XLOC_038297
ENSMUST00000153980	1001.29603815483	0.299696611383453	0.153913672310759	1.9471734179557	0.0515139474181166	0.322181979235144	Uvssa	71101	UV stimulated scaffold protein A	XLOC_025215
ENSMUST00000069098	1832.30468488852	-0.224342318739174	0.115288919515007	-1.94591396712649	0.0516650748972467	0.322985820365946	Soga1	320706	suppressor of glucose, autophagy associated 1	XLOC_020294
ENSMUST00000070663	7230.9730296015	0.238327955366964	0.122521937459601	1.94518598308607	0.0517525982355706	0.323250166689047	Ppp1r12a	17931	protein phosphatase 1, regulatory (inhibitor) subunit 12A	XLOC_003166
ENSMUST00000056124	574.18218204408	-0.31078807642073	0.15976611737398	-1.94526900652682	0.051742610312887	0.323250166689047	Fbrsl1	381668	fibrosin-like 1	XLOC_026597
ENSMUST00000134752	1027.02763058424	-0.267055618259369	0.137329384408153	-1.94463566126285	0.0518188440887637	0.323490165477812	Ipo13	230673	importin 13	XLOC_024473
ENSMUST00000081924	82.6403498879718	-0.517733397085118	0.266256542732284	-1.94449079737991	0.0518362940972773	0.323490165477812	Ifitm6	213002	interferon induced transmembrane protein 6	XLOC_032279
ENSMUST00000039135	928.701485497597	0.223178185307473	0.114822857537754	1.94367384764041	0.0519347942659822	0.323680830726189	Dock5	68813	dedicator of cytokinesis 5	XLOC_011185
ENSMUST00000160629	892.11041107702	-0.227464908488449	0.117017631480776	-1.94385158552638	0.0519133509751193	0.323680830726189	Cpsf4	54188	cleavage and polyadenylation specific factor 4	XLOC_025986
ENSMUST00000034969	358.400922109014	0.580757370388993	0.298778928501913	1.94376950644053	0.0519232525336582	0.323680830726189	Lctl	235435	lactase-like	XLOC_034364
ENSMUST00000056549	460.111245758688	0.33241657975969	0.171049330875135	1.94339596687667	0.0519683342004549	0.323748676573104	Zfp235	56525	zinc finger protein 235	XLOC_029309
ENSMUST00000035092	1364.29000273811	-0.241652659188578	0.124369394388775	-1.94302352581358	0.0520133158855783	0.323887711250893	Myd88	17874	myeloid differentiation primary response gene 88	XLOC_035762
ENSMUST00000145210	516.699630381935	0.277517991097779	0.142929279346576	1.9416454932572	0.0521800314695274	0.324360517499355	Tmem216	68642	transmembrane protein 216	XLOC_016698
ENSMUST00000028378	89.8954521624707	-0.652615561652619	0.336082566900361	-1.94183104369737	0.0521575574116808	0.324360517499355	Galnt3	14425	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3	XLOC_019350
ENSMUST00000147226	125.362064945103	-0.438358033392623	0.225703233091473	-1.94218765672251	0.0521143868105338	0.324360517499355	Lphn3	319387	latrophilin 3	XLOC_025414
ENSMUST00000034359	414.348963641805	-0.337797768939376	0.173968955710711	-1.94171291975272	0.05217186376728	0.324360517499355	Tradd	71609	TNFRSF1A-associated via death domain	XLOC_033748
ENSMUST00000098994	1010.85993102627	-0.269931457925258	0.13905567306919	-1.94117544410394	0.0522370005481047	0.32457346731868	Gm12508	670211	predicted gene 12508	XLOC_033920
ENSMUST00000095188	174.555363091559	0.405644536296019	0.208991874736087	1.94095840715465	0.0522633225683399	0.32459588997138	Camkmt	73582	calmodulin-lysine N-methyltransferase	XLOC_014408
ENSMUST00000040580	1310.02052306755	-0.202041706951027	0.104135526375276	-1.94018039744595	0.0523577699543531	0.324900082682441	Syde1	71709	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	XLOC_003706
ENSMUST00000140111	3932.71918584486	0.202266947098018	0.104242184373811	1.9403559922794	0.0523364409559246	0.324900082682441	2610005L07Rik	381598	cadherin 11 pseudogene	XLOC_033270
ENSMUST00000160197	2739.67269777968	0.223464929493824	0.115203050914177	1.93974836361147	0.0524102788016702	0.325084763174769	Exoc6b	75914	exocyst complex component 6B	XLOC_028527
ENSMUST00000059997	1444.66302330741	-0.313518600920336	0.161650547801108	-1.9394836898795	0.0524424686571969	0.325143305674621	A430105I19Rik	214239	RIKEN cDNA A430105I19 gene	XLOC_019901
ENSMUST00000163475	772.059705494029	0.261438822584807	0.134844308814861	1.93881984996309	0.0525232781897167	0.325503108677035	NA	NA	NA	XLOC_029618
ENSMUST00000015391	1001.02741391937	-0.30351400309926	0.156583178385173	-1.93835638176061	0.0525797580720676	0.325711886696106	Nipsnap3b	66536	nipsnap homolog 3B (C. elegans)	XLOC_022614
ENSMUST00000030560	14326.3392834906	-0.243875180328404	0.125870108408491	-1.93751466024759	0.052682463082398	0.326206707066963	Tinagl1	94242	tubulointerstitial nephritis antigen-like 1	XLOC_024645
ENSMUST00000117299	613.263273161685	-0.291892841973744	0.150702678955638	-1.93687891944952	0.0527601458865795	0.326263628241068	2700094K13Rik	72657	RIKEN cDNA 2700094K13 gene	XLOC_019470
ENSMUST00000019199	5131.28639326454	-0.214224606304392	0.110598039248098	-1.93696568005002	0.0527495387476539	0.326263628241068	Plod1	18822	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	XLOC_024907
ENSMUST00000163038	3523.2344991221	-0.242508465097585	0.125193668984386	-1.9370665231309	0.0527372121589364	0.326263628241068	Xab2	67439	XPA binding protein 2	XLOC_033173
ENSMUST00000082122	604.243854396252	0.347639133657862	0.179508957187839	1.93661162709608	0.0527928356029656	0.326324573357258	Dut	110074	deoxyuridine triphosphatase	XLOC_018247
ENSMUST00000185303	119.7045095417	0.495114060610161	0.255898636866736	1.93480538494623	0.0530141820519205	0.327103379809746	NA	NA	NA	XLOC_007252
ENSMUST00000100538	481.183196001519	-0.281214533560922	0.145412808796351	-1.93390483196538	0.0531248299306151	0.327103379809746	Zc3h3	223642	zinc finger CCCH type containing 3	XLOC_012195
ENSMUST00000040828	12761.9051054239	-0.4413853743077	0.228196044523734	-1.93423762111614	0.0530839188063141	0.327103379809746	H2-Ab1	14961	histocompatibility 2, class II antigen A, beta 1	XLOC_014014
ENSMUST00000177981	2245.72795415427	0.193600250379278	0.100078107276807	1.93449152514242	0.0530527230568582	0.327103379809746	NA	NA	NA	XLOC_018781
ENSMUST00000108112	992.94941734093	0.231741987345963	0.11982682092516	1.93397426015919	0.053116292666461	0.327103379809746	Spata5	57815	spermatogenesis associated 5	XLOC_020696
ENSMUST00000084593	128.680894567285	0.464101701791707	0.239903104256735	1.93453812625552	0.0530469991060408	0.327103379809746	NA	NA	NA	XLOC_023354
ENSMUST00000136090	1280.90874703869	0.206447421181326	0.106680109512106	1.93520068666501	0.052965673524322	0.327103379809746	Ccdc174	232236	coiled-coil domain containing 174	XLOC_027639
ENSMUST00000026262	21751.0605107116	-0.263337456421959	0.136069895824822	-1.93531019352717	0.05295224220752	0.327103379809746	Hexa	15211	hexosaminidase A	XLOC_034336
ENSMUST00000015501	3414.40827739201	0.279058406059902	0.144278324429915	1.93416722271029	0.053092570972902	0.327103379809746	Clpx	270166	caseinolytic mitochondrial matrix peptidase chaperone subunit	XLOC_034384
ENSMUST00000084724	1429.10371837199	0.226426300352133	0.117112595101601	1.93340690773436	0.0531860909709192	0.327339546109133	3110043O21Rik	73205	RIKEN cDNA 3110043O21 gene	XLOC_023842
ENSMUST00000089688	2779.91104370513	-0.269546294637214	0.139430198778184	-1.93319881201653	0.0532117110615517	0.327356247430321	Mmp14	17387	matrix metallopeptidase 14 (membrane-inserted)	XLOC_010284
ENSMUST00000088480	7014.57376586931	-0.231128209347441	0.119743131299351	-1.93020014458812	0.0535820436582835	0.329492678967525	NA	NA	NA	XLOC_035007
ENSMUST00000106454	12307.3923902594	-0.199445778332309	0.103349727340544	-1.9298142671932	0.0536298550746032	0.329644842525228	H3f3b	15081	H3 histone, family 3B	XLOC_006821
ENSMUST00000096452	776.445533149146	0.273355895602712	0.141669963846806	1.92952611958244	0.0536655806923488	0.329722619808408	BC005561	100042165	cDNA sequence BC005561	XLOC_025565
ENSMUST00000032968	99.3133631081093	0.575486269712259	0.298412584235454	1.92849196084233	0.0537939632314498	0.330369371955586	Cd19	12478	CD19 antigen	XLOC_032131
ENSMUST00000018711	18323.5131621475	-0.182312211857206	0.0945501185763684	-1.92820712022642	0.0538293689186544	0.330444807223578	Gabarap	56486	gamma-aminobutyric acid receptor associated protein	XLOC_004710
ENSMUST00000060253	1711.56903641272	-0.231300037055067	0.12000978454027	-1.92734315740275	0.0539368785006714	0.33096261513658	Fem1a	14154	feminization 1 homolog a (C. elegans)	XLOC_014291
ENSMUST00000179686	1052.70986610705	-0.548602093537354	0.284724209878261	-1.92678414586494	0.0540065360885314	0.331247814266611	NA	NA	NA	XLOC_002205
ENSMUST00000080932	2392.39311297974	-0.269812042580994	0.140059657576512	-1.92640798392357	0.0540534513116951	0.33139333877968	Fes	14159	feline sarcoma oncogene	XLOC_031663
ENSMUST00000036355	5767.70551313923	0.190575634903281	0.0989775405365967	1.92544322550444	0.054173932275305	0.331989565242875	Phldb2	208177	pleckstrin homology-like domain, family B, member 2	XLOC_013414
ENSMUST00000117222	1204.24621122426	-0.217569159336654	0.113026488505588	-1.92493956251589	0.054236919699787	0.332090753825903	Gemin7	69731	gem (nuclear organelle) associated protein 7	XLOC_030787
ENSMUST00000079042	1035.1029642809	0.186197524425252	0.096727421967073	1.92497143662771	0.0542329317552337	0.332090753825903	Zfp317	244713	zinc finger protein 317	XLOC_033982
ENSMUST00000029367	510.569128665733	0.52445083344257	0.272526846574889	1.92440062340227	0.0543043863766248	0.332361449982161	Bche	12038	butyrylcholinesterase	XLOC_021654
ENSMUST00000102573	3617.59776083705	0.245284332762913	0.127527081607879	1.92339015109837	0.05443107029594	0.332994189040787	Trim44	80985	tripartite motif-containing 44	XLOC_019753
ENSMUST00000028612	531.45841843434	-0.397321300030037	0.206596407355459	-1.92317623097108	0.0544579212739281	0.333015897700345	Pamr1	210622	peptidase domain containing associated with muscle regeneration 1	XLOC_018040
ENSMUST00000074043	5305.93239481662	-0.392482677416021	0.204103342342797	-1.9229605596406	0.0544850032456602	0.333038999736411	Klf10	21847	Kruppel-like factor 10	XLOC_012039
ENSMUST00000010804	2554.25917791265	-0.325847262821462	0.169485712624737	-1.92256478599427	0.0545347299930215	0.333200438790197	Plcd1	18799	phospholipase C, delta 1	XLOC_035755
ENSMUST00000035724	928.913190808967	-0.251685925207476	0.130949481462509	-1.92200780328812	0.0546047758813023	0.333343379803371	Akna	100182	AT-hook transcription factor	XLOC_024105
ENSMUST00000076264	1488.90795007573	0.214661667160704	0.11167996220896	1.92211443230129	0.0545913604608997	0.333343379803371	Zfp512	269639	zinc finger protein 512	XLOC_025195
ENSMUST00000018212	1230.48066120192	0.233100479067308	0.121296780690159	1.92173673316805	0.0546388926727519	0.33340922937075	Ints2	70422	integrator complex subunit 2	XLOC_006370
ENSMUST00000127405	976.799826857911	-0.315324476102521	0.164194618893355	-1.92043124328773	0.0548034502676751	0.333452155171328	Nhp2	52530	NHP2 ribonucleoprotein	XLOC_004450
ENSMUST00000026125	2991.63579458417	-0.186137953895577	0.0969142880913205	-1.92064511396073	0.0547764634987725	0.333452155171328	Alyref	21681	Aly/REF export factor	XLOC_006906
ENSMUST00000141358	109.591376567216	0.425923967303773	0.221720445875141	1.92099544822144	0.0547322813375965	0.333452155171328	Gm15217	100041724	predicted gene 15217	XLOC_010029
ENSMUST00000109062	2420.89355863886	0.214985787376355	0.111931168248428	1.9206963595627	0.054769998838855	0.333452155171328	NA	NA	NA	XLOC_020487
ENSMUST00000123513	617.430151208831	-0.278511071205345	0.144969923654156	-1.92116450216093	0.0547109718511291	0.333452155171328	Fam213b	66469	family with sequence similarity 213, member B	XLOC_024987
ENSMUST00000031309	6707.81336469602	-0.241893657480417	0.125957768619723	-1.920434603845	0.0548030261379205	0.333452155171328	Wsb2	59043	WD repeat and SOCS box-containing 2	XLOC_025716
ENSMUST00000000153	3064.89603017224	-0.215869351657527	0.11240940039918	-1.92038522482059	0.0548092584491953	0.333452155171328	Gna12	14673	guanine nucleotide binding protein, alpha 12	XLOC_026891
ENSMUST00000055485	1201.19391119881	-0.195852786387581	0.102001558025936	-1.92009602772716	0.0548457709637074	0.333532303337167	Lsm14b	241846	LSM14 homolog B (SCD6, S. cerevisiae)	XLOC_018820
ENSMUST00000017458	154.266991761193	-0.499714206804266	0.260369666291083	-1.91924894294562	0.0549528361951186	0.3340412514098	Mpp2	50997	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	XLOC_006655
ENSMUST00000131146	115.411667397871	-0.418660815443637	0.218265032660843	-1.91813049639602	0.0550944664268139	0.334759787289795	NA	NA	NA	XLOC_021753
ENSMUST00000101388	592.216312791762	-0.380586234028133	0.198530182926548	-1.91701951017162	0.0552354530801501	0.335473803641489	Zxdb	668166	zinc finger, X-linked, duplicated B	XLOC_036871
ENSMUST00000031281	2202.30381291176	0.214205610611985	0.111764217256891	1.91658489514252	0.0552906884758937	0.335666622348767	Antxr2	71914	anthrax toxin receptor 2	XLOC_026500
ENSMUST00000076703	239.786562919659	-0.411454930698504	0.214754643639969	-1.91593030876808	0.055373966995104	0.336029453217423	NA	NA	NA	XLOC_021262
ENSMUST00000165229	602.433583882048	-0.311015647624856	0.162380699899958	-1.91534860864913	0.0554480603960684	0.3360509886006	NA	NA	NA	XLOC_015750
ENSMUST00000035673	1054.35423709291	0.243549540872197	0.127134097213164	1.91569017447649	0.0554045438249625	0.3360509886006	Vhl	22346	von Hippel-Lindau tumor suppressor	XLOC_027715
ENSMUST00000128452	482.953380558788	-0.24217522184971	0.126427494384844	-1.91552654767111	0.0554253868468715	0.3360509886006	Dhx34	71723	DEAH (Asp-Glu-Ala-His) box polypeptide 34	XLOC_030736
ENSMUST00000039349	545.610712290618	0.329634649925222	0.172245121130448	1.9137531894188	0.055651699265775	0.336999336528471	Wdr60	217935	WD repeat domain 60	XLOC_008258
ENSMUST00000109614	4209.34649415919	0.169823207884571	0.0887377855660718	1.91376432036525	0.0556502763593478	0.336999336528471	Chd9	109151	chromodomain helicase DNA binding protein 9	XLOC_032937
ENSMUST00000165643	510.131641777204	-0.319778418371494	0.167168302239698	-1.91291299897855	0.0557591911706942	0.33750724312596	Fchsd1	319262	FCH and double SH3 domains 1	XLOC_015844
ENSMUST00000161542	331.074526314221	0.345940129848675	0.18088026341174	1.91253663237546	0.0558073986523168	0.337656026308323	Poli	26447	polymerase (DNA directed), iota	XLOC_015987
ENSMUST00000142767	148.753673815714	-0.53864687066525	0.281804780410637	-1.91141849999972	0.055950821139414	0.338380526831725	AA467197	433470	expressed sequence AA467197	XLOC_018235
ENSMUST00000112439	2429.19432366759	-0.159620052668715	0.0835556293671076	-1.91034468745862	0.0560888475791673	0.33907179388912	Cops7a	26894	COP9 (constitutive photomorphogenic) homolog, subunit 7a (Arabidopsis thaliana)	XLOC_028796
ENSMUST00000166750	13178.805142931	-0.302342445868623	0.158366949812554	-1.90912590175211	0.0562458521130223	0.339877155411079	Cmip	74440	c-Maf inducing protein	XLOC_033123
ENSMUST00000150976	764.000735728528	-0.33972397378529	0.177983366869883	-1.90874001183296	0.0562956388335424	0.339890568048228	Eva1a	232146	eva-1 homolog A (C. elegans)	XLOC_027524
ENSMUST00000122422	7406.73931013143	-0.308649068001684	0.161689001464445	-1.90890577099368	0.0562742484355191	0.339890568048228	NA	NA	NA	XLOC_032467
ENSMUST00000180725	773.85778329396	-0.218158408720331	0.114327012375247	-1.90819653367908	0.0563658194824411	0.340170576952519	NA	NA	NA	XLOC_020221
ENSMUST00000125764	1653.84063362059	0.195445085444969	0.102453489864565	1.90764693036157	0.0564368651439329	0.340392786972491	Jkamp	104771	JNK1/MAPK8-associated membrane protein	XLOC_007197
ENSMUST00000063980	147.910795680878	0.401971832528031	0.210747846077697	1.90735914985264	0.0564740954385121	0.340392786972491	Zkscan7	382118	zinc finger with KRAB and SCAN domains 7	XLOC_034872
ENSMUST00000172298	12786.2391737758	-0.165052376112058	0.086526175921399	-1.9075427101042	0.0564503458053184	0.340392786972491	Rab11a	53869	RAB11A, member RAS oncogene family	XLOC_035325
ENSMUST00000188912	2518.50071864734	0.207126662394655	0.108658927703447	1.90620933569257	0.0566230514930813	0.340548485818063	Pbx1	18514	pre B cell leukemia homeobox 1	XLOC_002346
ENSMUST00000051888	305.722410899331	-0.340003661907191	0.178363297386158	-1.90624229810621	0.056618776732286	0.340548485818063	2310047M10Rik	71923	RIKEN cDNA 2310047M10 gene	XLOC_004676
ENSMUST00000187467	102.34387298358	-0.608241449893863	0.319046618400528	-1.9064344042985	0.0565938686086482	0.340548485818063	Ms4a14	383435	membrane-spanning 4-domains, subfamily A, member 14	XLOC_016721
ENSMUST00000131195	216.327845036337	-0.442903462161207	0.232330268272083	-1.90635282029856	0.0566044455206143	0.340548485818063	Apbb1ip	54519	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein	XLOC_017289
ENSMUST00000133138	4314.29650693196	-0.214892035857549	0.112741705765576	-1.90605627614305	0.0566429046805357	0.340548485818063	Trafd1	231712	TRAF type zinc finger domain containing 1	XLOC_026708
ENSMUST00000012796	1687.13596911473	0.170974137260818	0.0896622577330587	1.90686852621802	0.0565376147758017	0.340548485818063	Zfp715	69930	zinc finger protein 715	XLOC_031186
ENSMUST00000171986	587.592696903893	0.291078436501348	0.15273231571869	1.90580778620204	0.0566751483770198	0.340599051915891	Rab11fip2	74998	RAB11 family interacting protein 2 (class I)	XLOC_017032
ENSMUST00000108589	567.657208394059	-0.353627353348157	0.185677802284998	-1.90452142903637	0.0568423085274733	0.341316567716857	Dlg4	13385	discs, large homolog 4 (Drosophila)	XLOC_004713
ENSMUST00000132777	660.282178149511	-0.291522796053514	0.153054161454192	-1.90470349374176	0.0568186246039654	0.341316567716857	Fhod1	234686	formin homology 2 domain containing 1	XLOC_033754
ENSMUST00000114473	123.152277756332	-0.531762662611134	0.279278331066469	-1.9040598695234	0.0569023873995347	0.341533817020895	Pnck	93843	pregnancy upregulated non-ubiquitously expressed CaM kinase	XLOC_038021
ENSMUST00000098181	348.588115114269	0.372423179312565	0.195667618133881	1.90334600515117	0.0569954115605901	0.341881008155555	Pm20d2	242377	peptidase M20 domain containing 2	XLOC_023823
ENSMUST00000045791	2631.93254194402	-0.20384234150596	0.107102304808811	-1.90324887844235	0.057008077981575	0.341881008155555	Scamp2	24044	secretory carrier membrane protein 2	XLOC_034316
ENSMUST00000160845	1821.20183985056	0.229288105196092	0.120497294963752	1.90284856821945	0.0570603076788765	0.341907277584412	NA	NA	NA	XLOC_003035
ENSMUST00000018184	3563.2457022669	-0.175709017195038	0.0923339259944734	-1.90297353115425	0.0570439991112776	0.341907277584412	Rrp7a	74778	ribosomal RNA processing 7 homolog A (S. cerevisiae)	XLOC_012334
ENSMUST00000118152	6164.3972982875	0.25714993469242	0.135230811712208	1.90156319729615	0.0572282831274611	0.342099848475118	Cbx5	12419	chromobox 5	XLOC_012540
ENSMUST00000023146	1048.1016212532	-0.233972941652006	0.123029922429923	-1.90175639414286	0.0572030094544289	0.342099848475118	Nubp1	26425	nucleotide binding protein 1	XLOC_012597
ENSMUST00000029682	604.412286914545	0.424309115781447	0.223114897038349	1.90175161503679	0.0572036345367117	0.342099848475118	Thbs3	21827	thrombospondin 3	XLOC_020919
ENSMUST00000030399	4919.54253834637	-0.214488342554815	0.112799332283249	-1.90150365443846	0.0572360742917925	0.342099848475118	Rragc	54170	Ras-related GTP binding C	XLOC_023176
ENSMUST00000075724	1363.34836692997	-0.214430650879739	0.112737447266625	-1.90203571287728	0.0571664858808451	0.342099848475118	Rfxank	19727	regulatory factor X-associated ankyrin-containing protein	XLOC_033505
ENSMUST00000147989	590.400834685729	-0.280015523885782	0.147230297299933	-1.90188791995267	0.0571858087902959	0.342099848475118	NA	NA	NA	XLOC_034754
ENSMUST00000076270	5135.47720360892	0.192489614677611	0.101242498086761	1.90127286776997	0.057266280992098	0.342137300024278	Rabep1	54189	rabaptin, RAB GTPase binding effector protein 1	XLOC_004736
ENSMUST00000162768	987.192309814217	-0.280109370178088	0.147473801366119	-1.89938394198362	0.0575140132584475	0.343158903222414	Zfand2b	68818	zinc finger, AN1 type domain 2B	XLOC_000476
ENSMUST00000121059	995.242639605733	-0.394438442457777	0.207733962597373	-1.89876723827905	0.0575950865297047	0.343158903222414	NA	NA	NA	XLOC_000541
ENSMUST00000147604	393.385785713311	-0.403218334148126	0.212384640200925	-1.89852869664522	0.0576264712280963	0.343158903222414	Aim2	383619	absent in melanoma 2	XLOC_001163
ENSMUST00000119801	132.320279323653	-0.509694606738295	0.268375067523109	-1.8991876236581	0.0575398114104287	0.343158903222414	NA	NA	NA	XLOC_004107
ENSMUST00000125443	630.567185866512	-0.312918591601904	0.164820078583569	-1.89854655022049	0.0576241217578477	0.343158903222414	Thoc6	386612	THO complex 6 homolog (Drosophila)	XLOC_014600
ENSMUST00000097563	39875.8470600973	-0.400159391262895	0.210775870443975	-1.89850664793842	0.0576293728734023	0.343158903222414	Cd74	16149	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	XLOC_015555
ENSMUST00000164267	163.994447926571	0.593217471925007	0.31237211206445	1.89907308947801	0.0575548667676236	0.343158903222414	Hcar1	243270	hydrocarboxylic acid receptor 1	XLOC_026749
ENSMUST00000089622	1703.38799500298	-0.20640783554178	0.108673376882922	-1.89934132408669	0.0575196128503603	0.343158903222414	Tet3	194388	tet methylcytosine dioxygenase 3	XLOC_028510
ENSMUST00000019379	468.957175150146	-0.375374604315126	0.197742412912576	-1.89830091979854	0.0576564528822981	0.343177162907506	Rps6kl1	238323	ribosomal protein S6 kinase-like 1	XLOC_007915
ENSMUST00000031383	6695.24649914733	-0.206122604388734	0.108621143706677	-1.89762874293933	0.0577450053237263	0.343561145329464	Ran	19384	RAN, member RAS oncogene family	XLOC_025821
ENSMUST00000160013	923.366316660029	-0.299756591655033	0.158032154851462	-1.89680759549714	0.0578533365031745	0.344062435275434	Gng2	14702	guanine nucleotide binding protein (G protein), gamma 2	XLOC_010703
ENSMUST00000033752	2116.06012322636	-0.34454047775834	0.181699777538359	-1.89620748261843	0.05793261413608	0.344390594267354	Slc6a8	102857	solute carrier family 6 (neurotransmitter transporter, creatine), member 8	XLOC_036708
ENSMUST00000047257	832.410563423954	0.26449045399684	0.139512266696161	1.89582221162577	0.0579835577533218	0.344550113868076	5930430L01Rik	319982	RIKEN cDNA 5930430L01 gene	XLOC_026963
ENSMUST00000022358	3476.09426567718	-0.195811677971935	0.103319452920289	-1.8952062988855	0.058065075996713	0.344706042194746	Zswim8	268721	zinc finger SWIM-type containing 8	XLOC_009836
ENSMUST00000143546	539.217644355138	-0.233354559964586	0.123122264812487	-1.89530756536993	0.0580516664790124	0.344706042194746	Ap5s1	69596	adaptor-related protein 5 complex, sigma 1 subunit	XLOC_018324
ENSMUST00000106192	414.600142706353	0.315661347399793	0.166578591205056	1.89496948627221	0.0580964443259312	0.344706042194746	Odf2l	52184	outer dense fiber of sperm tails 2-like	XLOC_021329
ENSMUST00000136348	588.700089266809	-0.250194347162626	0.132035977784159	-1.89489525022962	0.0581062805714886	0.344706042194746	Bcorl1	320376	BCL6 co-repressor-like 1	XLOC_036505
ENSMUST00000031327	583.910863756803	-0.486474590542289	0.256955148488689	-1.89322764460469	0.0583276025777442	0.345875422588606	Cxcl1	14825	chemokine (C-X-C motif) ligand 1	XLOC_025460
ENSMUST00000069686	135.694815555376	-0.472591363822216	0.249686553110008	-1.89273854733378	0.058392647462091	0.34611751343042	Rnf180	71816	ring finger protein 180	XLOC_009637
ENSMUST00000163377	449.705617159062	-0.299137583005225	0.158087722116505	-1.8922252721484	0.0584609725426893	0.346378838560353	Wibg	78428	within bgcn homolog (Drosophila)	XLOC_003294
ENSMUST00000120241	107.229640454903	0.485007714230676	0.2563953366891	1.89164015419979	0.0585389420202686	0.34669706606368	NA	NA	NA	XLOC_024115
ENSMUST00000001027	1906.81942218134	0.380685231833464	0.201314434255667	1.89099819514183	0.0586245851587463	0.346872456780126	Aox1	11761	aldehyde oxidase 1	XLOC_000313
ENSMUST00000141558	5543.9826892833	0.326246595137978	0.172529530119053	1.89096089760897	0.0586295641833358	0.346872456780126	Myh10	77579	myosin, heavy polypeptide 10, non-muscle	XLOC_004668
ENSMUST00000133967	3552.22288694827	-0.255123393461017	0.134949490852091	-1.89051023349648	0.0586897532356234	0.346872456780126	Tmem256	69186	transmembrane protein 256	XLOC_004702
ENSMUST00000110395	1693.41298034085	-0.173691885958792	0.0918644020665103	-1.89074202902924	0.0586587890656787	0.346872456780126	Max	17187	Max protein	XLOC_007853
ENSMUST00000117944	2329.89883917504	-0.250879368629853	0.132704667027071	-1.89050900959402	0.0586899167654009	0.346872456780126	Hs3st1	15476	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	XLOC_026263
ENSMUST00000139337	558.927974642915	0.305465344630466	0.161670505381228	1.88943149469448	0.0588340340788379	0.346920283266357	LOC102642717	102642717	zinc finger protein 717-like	XLOC_004546
ENSMUST00000047206	161.834548282142	0.435584916461522	0.230524823001829	1.88953584602933	0.0588200642795781	0.346920283266357	Plekhh2	213556	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2	XLOC_014402
